GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""00000""",United States, ,SAPCE4,11,...,     Men's and boys' clothing,Millions of current dollars,79957.00,82193.00,84621.00,85874.00,83203.00,82445.00,82837.00,84508.00,86299.00,86668.00,85315.00,83949.00,80487.00,83709.00,88227.00,92023.00,93419.00,96088.00,98004.00,99441.00,100876.00,103453.00,105612.00,96462.00
" ""00000""",United States, ,SAPCE4,12,...,     Children's and infants' clothing,Millions of current dollars,9361.00,9968.00,10767.00,11429.00,11879.00,12257.00,13081.00,14086.00,15442.00,16666.00,17629.00,18250.00,17671.00,17969.00,18013.00,17448.00,17513.00,17810.00,18158.00,18143.00,18276.00,18510.00,18759.00,17615.00
" ""00000""",United States, ,SAPCE4,13,...,    Other clothing materials,Millions of current dollars,3524.00,3693.00,4017.00,4358.00,4560.00,4975.00,4906.00,4708.00,4481.00,4290.00,3974.00,3893.00,3921.00,4012.00,4059.00,4167.00,4244.00,4306.00,4392.00,4284.00,4624.00,4793.00,4886.00,5233.00
" ""00000""",United States, ,SAPCE4,14,...,"    Cleaning, repair, and rental of clothing",Millions of current dollars,14059.00,14812.00,15610.00,16239.00,16313.00,15868.00,15673.00,15577.00,15472.00,15689.00,15581.00,15285.00,14646.00,14659.00,14176.00,13958.00,14388.00,14879.00,14939.00,15176.00,15642.00,16024.00,16336.00,14282.00
" ""00000""",United States, ,SAPCE4,15,...,     Laundry and dry cleaning services,Millions of current dollars,9157.00,9713.00,10414.00,11045.00,11228.00,11299.00,11226.00,11203.00,11190.00,11488.00,11482.00,11252.00,10895.00,10947.00,10896.00,10842.00,11198.00,11565.00,11576.00,11603.00,11871.00,12101.00,12147.00,10614.00
" ""00000""",United States, ,SAPCE4,16,...,"     Clothing repair, rental, and alterations",Millions of current dollars,4901.00,5098.00,5196.00,5194.00,5085.00,4569.00,4447.00,4374.00,4282.00,4201.00,4099.00,4033.00,3750.00,3712.00,3280.00,3117.00,3190.00,3314.00,3363.00,3573.00,3770.00,3924.00,4190.00,3668.00
" ""00000""",United States, ,SAPCE4,17,...,   Footwear,Millions of current dollars,41189.00,43449.00,45656.00,46920.00,46553.00,46318.00,48115.00,50791.00,55085.00,59168.00,61232.00,61147.00,58921.00,62153.00,66075.00,69712.00,72078.00,74528.00,76751.00,79472.00,80107.00,82919.00,83865.00,77827.00
" ""00000""",United States, ,SAPCE4,18,...,"  Housing, utilities, and fuels",Millions of current dollars,1023056.00,1077040.00,1135488.00,1214463.00,1302994.00,1343823.00,1408519.00,1485989.00,1602445.00,1689440.00,1785184.00,1902848.00,1923247.00,1972527.00,2010292.00,2038866.00,2108721.00,2177735.00,2226392.00,2297365.00,2382083.00,2494067.00,2592457.00,2686161.00
" ""00000""",United States, ,SAPCE4,19,...,   Housing,Millions of current dollars,839196.00,894167.00,948579.00,1010488.00,1085509.00,1129287.00,1174109.00,1239798.00,1328972.00,1399514.00,1481374.00,1576745.00,1609778.00,1648067.00,1683014.00,1722422.00,1775636.00,1828643.00,1889370.00,1964804.00,2037616.00,2123040.00,2222516.00,2315650.00
" ""00000""",United States, ,SAPCE4,20,...,    Rental of tenant-occupied nonfarm housing,Millions of current dollars,199248.00,208954.00,218167.00,227926.00,242254.00,248175.00,251766.00,264097.00,281723.00,291548.00,308827.00,330143.00,346308.00,361058.00,378303.00,399470.00,417103.00,437141.00,457538.00,477480.00,488485.00,512659.00,537377.00,559007.00
" ""00000""",United States, ,SAPCE4,21,...,    Imputed rental of owner-occupied nonfarm housing,Millions of current dollars,629509.00,674320.00,718919.00,768887.00,829184.00,867061.00,908151.00,959299.00,1029105.00,1089174.00,1153082.00,1226944.00,1244066.00,1267588.00,1284022.00,1301743.00,1337271.00,1369702.00,1409306.00,1465668.00,1526322.00,1586530.00,1660942.00,1731744.00
" ""00000""",United States, ,SAPCE4,22,...,    Rental value of farm dwellings,Millions of current dollars,9636.00,10023.00,10591.00,12746.00,13142.00,13173.00,13251.00,15435.00,17145.00,17714.00,18257.00,18377.00,18057.00,18037.00,19169.00,19439.00,19399.00,19803.00,20634.00,19828.00,20955.00,21862.00,22138.00,23005.00
" ""00000""",United States, ,SAPCE4,23,...,    Group housing,Millions of current dollars,803.00,870.00,902.00,928.00,929.00,877.00,940.00,967.00,998.00,1078.00,1207.00,1280.00,1346.00,1385.00,1520.00,1771.00,1862.00,1997.00,1892.00,1828.00,1854.00,1989.00,2058.00,1894.00
" ""00000""",United States, ,SAPCE4,24,...,   Household utilities and fuels,Millions of current dollars,183860.00,182873.00,186909.00,203975.00,217484.00,214536.00,234410.00,246191.00,273473.00,289926.00,303810.00,326104.00,313470.00,324460.00,327278.00,316443.00,333085.00,349092.00,337022.00,332561.00,344467.00,371027.00,369942.00,370510.00
" ""00000""",United States, ,SAPCE4,25,...,    Water supply and sanitation,Millions of current dollars,44058.00,46214.00,48740.00,50440.00,52379.00,54609.00,56608.00,58735.00,61266.00,65491.00,68003.00,72369.00,75025.00,78477.00,81395.00,84699.00,87990.00,90572.00,91615.00,95232.00,100863.00,105004.00,108894.00,112369.00
" ""00000""",United States, ,SAPCE4,26,...,"    Electricity, gas, and other fuels",Millions of current dollars,139802.00,136658.00,138169.00,153535.00,165105.00,159928.00,177802.00,187457.00,212207.00,224435.00,235807.00,253735.00,238445.00,245982.00,245882.00,231745.00,245094.00,258520.00,245407.00,237329.00,243604.00,266023.00,261048.00,258141.00
" ""00000""",United States, ,SAPCE4,27,...,     Electricity,Millions of current dollars,90704.00,93408.00,93578.00,98359.00,103368.00,107106.00,111476.00,115754.00,128524.00,140654.00,148295.00,155489.00,157031.00,166757.00,166686.00,163246.00,169095.00,176141.00,177587.00,176574.00,176217.00,189136.00,185787.00,189686.00
" ""00000""",United States, ,SAPCE4,28,...,     Natural gas,Millions of current dollars,35864.00,31683.00,32236.00,39270.00,46236.00,38533.00,48892.00,52346.00,61344.00,60057.00,61885.00,68111.00,58176.00,54646.00,52182.00,44373.00,50747.00,56037.00,48077.00,44212.00,48470.00,54936.00,54312.00,50439.00
" ""00000""",United States, ,SAPCE4,29,...,     Fuel oil and other fuels,Millions of current dollars,13234.00,11568.00,12355.00,15907.00,15500.00,14289.00,17435.00,19357.00,22340.00,23724.00,25627.00,30134.00,23238.00,24579.00,27014.00,24126.00,25252.00,26342.00,19743.00,16543.00,18917.00,21951.00,20949.00,18017.00
" ""00000""",United States, ,SAPCE4,30,...,"  Furnishings, household equipment, and routine household maintenance",Millions of current dollars,277270.00,297305.00,320621.00,344003.00,353188.00,366310.00,381062.00,406585.00,430127.00,448669.00,454980.00,438742.00,405913.00,410668.00,423666.00,438571.00,454290.00,476580.00,500127.00,519125.00,540194.00,575718.00,601244.00,645216.00
" ""00000""",United States, ,SAPCE4,31,...,"   Furniture, furnishings, and floor coverings",Millions of current dollars,88426.00,95438.00,104708.00,114450.00,117060.00,122179.00,127434.00,139023.00,149435.00,157814.00,159619.00,144414.00,127392.00,127990.00,130148.00,133641.00,138504.00,146878.00,159724.00,169624.00,179257.00,196278.00,206318.00,222207.00
" ""00000""",United States, ,SAPCE4,32,...,   Household textiles,Millions of current dollars,30130.00,31039.00,32955.00,34243.00,34036.00,34955.00,37528.00,40762.00,43866.00,46112.00,46761.00,45881.00,43825.00,46316.00,49518.00,52738.00,54269.00,56023.00,58104.00,59603.00,61649.00,63991.00,66221.00,69459.00
" ""00000""",United States, ,SAPCE4,33,...,   Household appliances,Millions of current dollars,29783.00,32229.00,35523.00,38217.00,40083.00,42173.00,43966.00,47648.00,50762.00,52988.00,52889.00,52242.00,48785.00,50125.00,51971.00,54535.00,56758.00,58279.00,59892.00,61235.00,62489.00,64044.00,65023.00,71201.00
" ""00000""",United States, ,SAPCE4,34,...,"   Glassware, tableware, and household utensils",Millions of current dollars,25682.00,28326.00,31909.00,35274.00,37115.00,39973.00,41322.00,43147.00,44597.00,45523.00,44806.00,41619.00,37432.00,36366.00,35264.00,33463.00,34285.00,35251.00,37071.00,38173.00,39580.00,40835.00,42570.00,44679.00
" ""00000""",United States, ,SAPCE4,35,...,   Tools and equipment for house and garden,Millions of current dollars,14486.00,15422.00,16378.00,17077.00,17604.00,18077.00,18760.00,20159.00,21020.00,21273.00,20076.00,20098.00,19000.00,19940.00,21752.00,23628.00,24837.00,26115.00,27200.00,28382.00,29724.00,31319.00,32323.00,36921.00
" ""00000""",United States, ,SAPCE4,36,...,   Other household goods and services,Millions of current dollars,88763.00,94851.00,99148.00,104742.00,107291.00,108954.00,112053.00,115847.00,120449.00,124960.00,130829.00,134489.00,129479.00,129930.00,135013.00,140567.00,145637.00,154035.00,158135.00,162108.00,167496.00,179250.00,188789.00,200750.00
" ""00000""",United States, ,SAPCE4,37,...,  Health,Millions of current dollars,919880.00,979651.00,1033334.00,1109593.00,1209403.00,1317080.00,1410711.00,1514943.00,1612264.00,1715005.00,1823249.00,1909291.00,1999253.00,2078090.00,2153221.00,2230720.00,2288266.00,2409121.00,2564801.00,2690123.00,2795969.00,2919476.00,3073873.00,2954135.00
" ""00000""",United States, ,SAPCE4,38,...,"   Medical products, appliances, and equipment",Millions of current dollars,128932.00,147606.00,169745.00,191169.00,212839.00,234208.00,256661.00,276070.00,291731.00,323113.00,345040.00,353945.00,366516.00,378531.00,396075.00,409427.00,430026.00,468574.00,507478.00,530695.00,557170.00,579908.00,615718.00,645735.00
" ""00000""",United States, ,SAPCE4,39,...,    Pharmaceutical and other medical products,Millions of current dollars,103671.00,119792.00,140041.00,159000.00,181006.00,200165.00,220174.00,236326.00,248543.00,276217.00,293399.00,302723.00,315869.00,326131.00,341783.00,354441.00,372999.00,409563.00,445770.00,467046.00,491556.00,511323.00,544054.00,576749.00
" ""00000""",United States, ,SAPCE4,40,...,     Pharmaceutical products,Millions of current dollars,102346.00,118258.00,138306.00,157050.00,178948.00,198000.00,217773.00,233588.00,245533.00,272831.00,289632.00,298894.00,312084.00,322134.00,337571.00,349897.00,368251.00,404604.00,440439.00,461413.00,485721.00,505200.00,537612.00,570324.00
" ""00000""",United States, ,SAPCE4,41,...,     Other medical products,Millions of current dollars,1325.00,1534.00,1735.00,1950.00,2058.00,2165.00,2401.00,2739.00,3010.00,3386.00,3767.00,3829.00,3786.00,3996.00,4211.00,4544.00,4748.00,4959.00,5332.00,5633.00,5835.00,6124.00,6442.00,6425.00
" ""00000""",United States, ,SAPCE4,42,...,    Therapeutic appliances and equipment,Millions of current dollars,25261.00,27814.00,29704.00,32169.00,31833.00,34043.00,36487.00,39743.00,43188.00,46896.00,51641.00,51222.00,50646.00,52401.00,54292.00,54986.00,57027.00,59011.00,61707.00,63650.00,65614.00,68585.00,71665.00,68986.00
" ""00000""",United States, ,SAPCE4,43,...,   Outpatient services,Millions of current dollars,369146.00,390429.00,407136.00,436625.00,475796.00,514722.00,549955.00,589251.00,624413.00,650665.00,686314.00,723966.00,748426.00,774580.00,802262.00,829839.00,841349.00,877347.00,926650.00,981611.00,1030147.00,1076758.00,1130630.00,1064420.00
" ""00000""",United States, ,SAPCE4,44,...,    Physician services,Millions of current dollars,190873.00,202021.00,212102.00,229244.00,249300.00,269306.00,291452.00,314240.00,333931.00,348465.00,365689.00,385023.00,397117.00,410519.00,426547.00,441179.00,443833.00,462505.00,488871.00,518689.00,543690.00,563669.00,586078.00,552022.00
" ""00000""",United States, ,SAPCE4,45,...,    Dental services,Millions of current dollars,50931.00,54627.00,58491.00,63573.00,69324.00,75568.00,77817.00,83278.00,87873.00,91505.00,96992.00,101753.00,102047.00,104457.00,105799.00,107155.00,108646.00,111566.00,116336.00,122572.00,127516.00,133932.00,139704.00,110493.00
" ""00000""",United States, ,SAPCE4,46,...,    Paramedical services,Millions of current dollars,127342.00,133782.00,136542.00,143808.00,157173.00,169848.00,180685.00,191733.00,202608.00,210696.00,223634.00,237189.00,249262.00,259603.00,269916.00,281505.00,288870.00,303276.00,321443.00,340351.00,358941.00,379157.00,404848.00,401905.00
" ""00000""",United States, ,SAPCE4,47,...,     Home health care,Millions of current dollars,45667.00,45303.00,43177.00,42801.00,45424.00,47032.00,50307.00,53832.00,57035.00,59392.00,64462.00,68723.00,73625.00,77080.00,81763.00,86439.00,89623.00,93772.00,98836.00,103589.00,110073.00,116995.00,126737.00,129397.00
" ""00000""",United States, ,SAPCE4,48,...,     Medical laboratories,Millions of current dollars,11445.00,13247.00,14542.00,16910.00,19744.00,21024.00,23011.00,24802.00,26646.00,27927.00,28812.00,31331.00,33440.00,33945.00,34886.00,34977.00,34739.00,34887.00,35771.00,37368.00,38759.00,38896.00,40106.00,41209.00
" ""00000""",United States, ,SAPCE4,49,...,     Other professional medical services,Millions of current dollars,70231.00,75232.00,78824.00,84097.00,92004.00,101792.00,107367.00,113099.00,118928.00,123377.00,130360.00,137134.00,142198.00,148578.00,153266.00,160089.00,164508.00,174617.00,186836.00,199394.00,210109.00,223266.00,238005.00,231299.00
" ""00000""",United States, ,SAPCE4,50,...,   Hospital and nursing home services,Millions of current dollars,421802.00,441616.00,456454.00,481799.00,520768.00,568151.00,604095.00,649622.00,696120.00,741226.00,791895.00,831380.00,884311.00,924979.00,954884.00,991454.00,1016892.00,1063200.00,1130673.00,1177817.00,1208653.00,1262811.00,1327525.00,1243980.00
" ""00000""",United States, ,SAPCE4,51,...,    Hospitals,Millions of current dollars,345494.00,360080.00,373236.00,393892.00,427107.00,469536.00,498438.00,537865.00,577152.00,617043.00,658084.00,689803.00,736321.00,769882.00,796973.00,830321.00,853675.00,895203.00,957561.00,998300.00,1026146.00,1075714.00,1133302.00,1061380.00
" ""00000""",United States, ,SAPCE4,52,...,    Nursing homes,Millions of current dollars,76308.00,81536.00,83218.00,87908.00,93661.00,98615.00,105657.00,111758.00,118968.00,124183.00,133811.00,141578.00,147990.00,155097.00,157911.00,161133.00,163217.00,167998.00,173112.00,179517.00,182507.00,187097.00,194223.00,182600.00
" ""00000""",United States, ,SAPCE4,53,...,  Transportation,Millions of current dollars,639313.00,666171.00,726264.00,793116.00,805575.00,806831.00,840113.00,893836.00,955268.00,987931.00,1028046.00,1016981.00,879735.00,961758.00,1080327.00,1135467.00,1170466.00,1202035.00,1163708.00,1163149.00,1233247.00,1317273.00,1326530.00,1133446.00
" ""00000""",United States, ,SAPCE4,54,...,   Motor vehicles,Millions of current dollars,253949.00,280728.00,309661.00,321439.00,342029.00,359673.00,357397.00,362187.00,359345.00,341507.00,344331.00,287921.00,265724.00,287877.00,304446.00,333302.00,352050.00,375171.00,405500.00,412652.00,427848.00,443979.00,436691.00,460816.00
" ""00000""",United States, ,SAPCE4,55,...,    New motor vehicles,Millions of current dollars,162209.00,179374.00,200058.00,210708.00,230018.00,243551.00,251607.00,252431.00,248894.00,233047.00,233151.00,185218.00,165623.00,182289.00,207856.00,236959.00,249763.00,264413.00,276937.00,273765.00,280738.00,286399.00,285786.00,292908.00
" ""00000""",United States, ,SAPCE4,56,...,    Net purchases of used motor vehicles,Millions of current dollars,91741.00,101354.00,109602.00,110731.00,112011.00,116122.00,105790.00,109757.00,110451.00,108461.00,111180.00,102703.00,100101.00,105588.00,96590.00,96343.00,102287.00,110758.00,128562.00,138887.00,147110.00,157580.00,150906.00,167908.00
" ""00000""",United States, ,SAPCE4,57,...,   Motor vehicle operation,Millions of current dollars,318348.00,312294.00,338874.00,384768.00,382858.00,371046.00,401393.00,444564.00,505679.00,551553.00,585655.00,626017.00,515370.00,569722.00,657214.00,678588.00,686693.00,687553.00,615482.00,604723.00,650448.00,701727.00,705416.00,591461.00
" ""00000""",United States, ,SAPCE4,58,...,    Motor vehicle parts and accessories,Millions of current dollars,39133.00,39477.00,41070.00,41788.00,41260.00,41674.00,44121.00,47124.00,50609.00,53442.00,56242.00,55417.00,52859.00,56589.00,60733.00,63306.00,65483.00,66821.00,69846.00,71667.00,73499.00,75488.00,77854.00,80449.00
" ""00000""",United States, ,SAPCE4,59,...,"    Motor vehicle fuels, lubricants, and fluids",Millions of current dollars,134428.00,120787.00,134190.00,168609.00,162485.00,153611.00,178977.00,213376.00,261430.00,295926.00,319919.00,360955.00,263790.00,312138.00,386787.00,397808.00,392996.00,377002.00,289690.00,259154.00,291022.00,328430.00,316670.00,228740.00
" ""00000""",United States, ,SAPCE4,60,...,    Motor vehicle maintenance and repair,Millions of current dollars,93857.00,99567.00,105852.00,112499.00,118169.00,120815.00,126668.00,131095.00,136931.00,138908.00,143366.00,140488.00,133849.00,136699.00,144840.00,148526.00,152083.00,159496.00,163317.00,173479.00,180178.00,187949.00,196875.00,183251.00
" ""00000""",United States, ,SAPCE4,61,...,    Other motor vehicle services,Millions of current dollars,50930.00,52464.00,57762.00,61872.00,60943.00,54946.00,51627.00,52970.00,56709.00,63277.00,66129.00,69158.00,64872.00,64296.00,64855.00,68948.00,76130.00,84234.00,92628.00,100423.00,105749.00,109860.00,114018.00,99020.00
" ""00000""",United States, ,SAPCE4,62,...,   Public transportation,Millions of current dollars,67015.00,73149.00,77730.00,86908.00,80688.00,76112.00,81323.00,87085.00,90244.00,94871.00,98059.00,103044.00,98640.00,104158.00,118668.00,123576.00,131724.00,139311.00,142726.00,145775.00,154951.00,171567.00,184423.00,81170.00
" ""00000""",United States, ,SAPCE4,63,...,    Ground transportation,Millions of current dollars,18050.00,20126.00,21313.00,22874.00,24746.00,24562.00,25315.00,27847.00,29563.00,32446.00,33306.00,34409.00,33884.00,34643.00,37585.00,38844.00,41773.00,44848.00,47785.00,50079.00,53543.00,59979.00,59901.00,29906.00
" ""00000""",United States, ,SAPCE4,64,...,    Air transportation,Millions of current dollars,47159.00,51022.00,54332.00,61817.00,53640.00,49251.00,53640.00,56725.00,58131.00,59779.00,61977.00,65884.00,62315.00,66875.00,78636.00,82102.00,87210.00,91545.00,91757.00,92418.00,97851.00,107670.00,120355.00,49649.00
" ""00000""",United States, ,SAPCE4,65,...,    Water transportation,Millions of current dollars,1807.00,2001.00,2084.00,2218.00,2301.00,2299.00,2369.00,2512.00,2549.00,2646.00,2775.00,2751.00,2442.00,2640.00,2447.00,2631.00,2741.00,2919.00,3184.00,3277.00,3557.00,3917.00,4166.00,1615.00
" ""00000""",United States, ,SAPCE4,66,...,  Communication,Millions of current dollars,120106.00,128803.00,140187.00,153775.00,159082.00,161080.00,165141.00,171151.00,177266.00,190536.00,203039.00,214046.00,212837.00,220725.00,228082.00,232460.00,237483.00,253959.00,259849.00,268085.00,266371.00,273306.00,276696.00,274481.00
" ""00000""",United States, ,SAPCE4,67,...,   Telephone and related communication equipment,Millions of current dollars,3736.00,4178.00,4806.00,5515.00,5839.00,6243.00,7540.00,8640.00,9190.00,11224.00,13114.00,14417.00,15994.00,18107.00,19454.00,22155.00,23642.00,26880.00,29258.00,28350.00,29497.00,30075.00,29294.00,24351.00
" ""00000""",United States, ,SAPCE4,68,...,   Postal and delivery services,Millions of current dollars,9646.00,9787.00,9865.00,9889.00,9658.00,9456.00,10072.00,10747.00,11315.00,12959.00,13696.00,15118.00,14342.00,14507.00,13564.00,12665.00,12391.00,12678.00,12491.00,12670.00,12718.00,13145.00,13277.00,15013.00
" ""00000""",United States, ,SAPCE4,69,...,    First-class postal service by U.S. Postal Service (USPS),Millions of current dollars,8232.00,8203.00,8203.00,8072.00,7845.00,7733.00,8012.00,8277.00,8506.00,9575.00,9784.00,10763.00,10091.00,9842.00,8760.00,7422.00,6989.00,6999.00,6594.00,6411.00,6081.00,5988.00,5847.00,5598.00
" ""00000""",United States, ,SAPCE4,70,...,    Other delivery services (by non-USPS facilities),Millions of current dollars,1414.00,1584.00,1662.00,1818.00,1813.00,1723.00,2059.00,2470.00,2808.00,3384.00,3912.00,4355.00,4250.00,4666.00,4805.00,5243.00,5402.00,5679.00,5897.00,6258.00,6637.00,7156.00,7430.00,9415.00
" ""00000""",United States, ,SAPCE4,71,...,   Telecommunication services,Millions of current dollars,103149.00,109981.00,117573.00,126414.00,131187.00,131301.00,130446.00,132828.00,137689.00,144838.00,149042.00,152168.00,146352.00,147627.00,149609.00,146333.00,145959.00,152972.00,152889.00,155892.00,151695.00,158044.00,159898.00,159744.00
" ""00000""",United States, ,SAPCE4,72,...,   Internet access,Millions of current dollars,3575.00,4858.00,7943.00,11956.00,12399.00,14080.00,17083.00,18937.00,19071.00,21514.00,27187.00,32343.00,36149.00,40484.00,45454.00,51307.00,55491.00,61429.00,65211.00,71173.00,72460.00,72043.00,74226.00,75374.00
" ""00000""",United States, ,SAPCE4,73,...,  Recreation,Millions of current dollars,509502.00,544345.00,589943.00,633684.00,646979.00,669335.00,704252.00,758840.00,805178.00,855664.00,897000.00,899965.00,863442.00,884420.00,901621.00,934409.00,967443.00,1004537.00,1045575.00,1094142.00,1143640.00,1200142.00,1261520.00,1176858.00
" ""00000""",United States, ,SAPCE4,74,...,"   Video and audio equipment, computers, and related services",Millions of current dollars,135919.00,149949.00,166138.00,181153.00,184929.00,191376.00,201505.00,223558.00,239960.00,257753.00,273762.00,276549.00,267173.00,275474.00,282802.00,293692.00,300912.00,307971.00,313863.00,326534.00,341288.00,359912.00,388861.00,421766.00
" ""00000""",United States, ,SAPCE4,75,...,    Video and audio equipment,Millions of current dollars,58756.00,65379.00,72969.00,79866.00,82829.00,85938.00,87163.00,94068.00,101350.00,106286.00,105998.00,100506.00,87730.00,83195.00,81485.00,77784.00,77545.00,77515.00,77501.00,77653.00,79546.00,83702.00,92153.00,100388.00
" ""00000""",United States, ,SAPCE4,76,...,    Information processing equipment,Millions of current dollars,34225.00,37550.00,40686.00,44086.00,42144.00,44490.00,50744.00,60427.00,68378.00,77097.00,88177.00,90369.00,88318.00,94986.00,101839.00,107909.00,110976.00,113787.00,111605.00,116056.00,127848.00,140756.00,156934.00,177561.00
" ""00000""",United States, ,SAPCE4,77,...,    Services related to video and audio goods and computers,Millions of current dollars,42938.00,47019.00,52483.00,57201.00,59956.00,60948.00,63598.00,69063.00,70232.00,74370.00,79587.00,85674.00,91125.00,97293.00,99478.00,107999.00,112391.00,116669.00,124757.00,132825.00,133893.00,135454.00,139774.00,143817.00
" ""00000""",United States, ,SAPCE4,78,...,   Sports and recreational goods and related services,Millions of current dollars,113413.00,122726.00,134033.00,145983.00,150670.00,156090.00,163031.00,173562.00,184083.00,193545.00,197680.00,191262.00,174623.00,177449.00,183736.00,193138.00,202887.00,213094.00,226253.00,236680.00,242112.00,250408.00,259354.00,290675.00
" ""00000""",United States, ,SAPCE4,79,...,    Sports and recreational vehicles,Millions of current dollars,26034.00,28655.00,31824.00,34917.00,35377.00,36547.00,41047.00,45940.00,49129.00,51362.00,52433.00,46339.00,36380.00,35792.00,37320.00,40698.00,45028.00,48280.00,52047.00,55487.00,59484.00,62098.00,63496.00,75079.00
" ""00000""",United States, ,SAPCE4,80,...,    Other sporting and recreational goods,Millions of current dollars,84779.00,90964.00,98578.00,106839.00,110677.00,114577.00,117108.00,122825.00,130036.00,137136.00,140179.00,140248.00,134008.00,137220.00,141652.00,147407.00,152692.00,159377.00,168614.00,175501.00,176644.00,182394.00,189608.00,211448.00
" ""00000""",United States, ,SAPCE4,81,...,    Maintenance and repair of recreational vehicles and sports equipment,Millions of current dollars,2601.00,3107.00,3631.00,4227.00,4616.00,4965.00,4876.00,4797.00,4918.00,5048.00,5068.00,4675.00,4235.00,4438.00,4764.00,5033.00,5167.00,5437.00,5591.00,5692.00,5984.00,5916.00,6250.00,4147.00
" ""00000""",United States, ,SAPCE4,82,...,"   Membership clubs, sports centers, parks, theaters, and museums",Millions of current dollars,78994.00,83320.00,87287.00,91929.00,94316.00,97512.00,103806.00,110303.00,117938.00,127219.00,137296.00,141788.00,141185.00,146084.00,147204.00,153667.00,160101.00,168080.00,177650.00,188245.00,199528.00,210775.00,220340.00,104000.00
" ""00000""",United States, ,SAPCE4,83,...,    Membership clubs and participant sports centers,Millions of current dollars,24329.00,24955.00,25890.00,26391.00,26619.00,27475.00,29294.00,31834.00,34315.00,37352.00,40722.00,41447.00,40208.00,40901.00,41715.00,43789.00,45560.00,47162.00,49595.00,52371.00,54579.00,56527.00,58966.00,41640.00
